PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
7664,0.0005294304,-0.0005457477,0.1399540000,162.7747208409,-168.9221254343,0,0,0,0
7665,0.0005294619,-0.0005489497,0.1399540000,162.7843937724,-169.9132215654,0,0,0,0
7666,0.0005294933,-0.0005521517,0.1399540000,162.7940667038,-170.9043176965,0,0,0,0
7667,0.0005295248,-0.0005553537,0.1399540000,162.8037396353,-171.8954138277,0,0,0,0
7668,0.0005295562,-0.0005585557,0.1399540000,162.8134125667,-172.8865099588,0,0,0,0
7669,0.0005295877,-0.0005617577,0.1399540000,162.8230854982,-173.8776060899,0,0,0,0
7670,0.0005296192,-0.0005649597,0.1399540000,162.8327584296,-174.8687022210,0,0,0,0
7671,0.0005296506,-0.0005681617,0.1399540000,162.8424313611,-175.8597983522,0,0,0,0
7672,0.0005296821,-0.0005713637,0.1399540000,162.8521042926,-176.8508944833,0,0,0,0
7673,0.0005297135,-0.0005745657,0.1399540000,162.8617772240,-177.8419906144,0,0,0,0
7674,0.0005297450,-0.0005777677,0.1399540000,162.8714501555,-178.8330867456,0,0,0,0
7675,0.0005297764,-0.0005809697,0.1399540000,162.8811230869,-179.8241828767,0,0,0,0
7676,0.0005298079,-0.0005841717,0.1399540000,162.8907960184,-180.8152790078,0,0,0,0
7677,0.0005298394,-0.0005873737,0.1399540000,162.9004689499,-181.8063751389,0,0,0,0
7678,0.0005298708,-0.0005905757,0.1399540000,162.9101418813,-182.7974712701,0,0,0,0
7679,0.0005299023,-0.0005937777,0.1399540000,162.9198148128,-183.7885674012,0,0,0,0
7680,0.0005299337,-0.0005969797,0.1399540000,162.9294877442,-184.7796635323,0,0,0,0
7681,0.0005299652,-0.0006001816,0.1399540000,162.9391606757,-185.7707596634,0,0,0,0
7682,0.0005299966,-0.0006033836,0.1399540000,162.9488336072,-186.7618557946,0,0,0,0
7683,0.0005300281,-0.0006065856,0.1399540000,162.9585065386,-187.7529519257,0,0,0,0
7684,0.0002808151,-0.0003193128,0.0000000000,86.3372666624,-98.8350503097,0,0,0,0
7685,0.0002835914,-0.0003193080,0.0000000000,87.1908385861,-98.8335456603,0,0,0,0
7686,0.0002863677,-0.0003193032,0.0000000000,88.0444105511,-98.8320692702,0,0,0,0
7687,0.0002891439,-0.0003192990,0.0000000000,88.8979818262,-98.8307625909,0,0,0,0
7688,0.0002919194,-0.0003193510,0.0000000000,89.7513106214,-98.8468474545,0,0,0,0
7689,0.0002946875,-0.0003195151,0.0000000000,90.6023592662,-98.8976572380,0,0,0,0
7690,0.0002974384,-0.0003198725,0.0000000000,91.4481353992,-99.0082856012,0,0,0,0
7691,0.0003001590,-0.0003204127,0.0000000000,92.2845999286,-99.1754953293,0,0,0,0
7692,0.0003028300,-0.0003211527,0.0000000000,93.1057975358,-99.4045256367,0,0,0,0
7693,0.0003054517,-0.0003220508,0.0000000000,93.9118510617,-99.6825160220,0,0,0,0
7694,0.0003080025,-0.0003231375,0.0000000000,94.6960830951,-100.0188786951,0,0,0,0
7695,0.0003104612,-0.0003244144,0.0000000000,95.4520220839,-100.4140937792,0,0,0,0
7696,0.0003128291,-0.0003258474,0.0000000000,96.1800563084,-100.8576474358,0,0,0,0
7697,0.0003151071,-0.0003274198,0.0000000000,96.8804299804,-101.3443612127,0,0,0,0
7698,0.0003172585,-0.0003291628,0.0000000000,97.5418792638,-101.8838407590,0,0,0,0
7699,0.0003192650,-0.0003310657,0.0000000000,98.1587800542,-102.4728467716,0,0,0,0
7700,0.0003211519,-0.0003330841,0.0000000000,98.7389139816,-103.0975807462,0,0,0,0
7701,0.0003229146,-0.0003352131,0.0000000000,99.2808607024,-103.7565502493,0,0,0,0
7702,0.0003244874,-0.0003374855,0.0000000000,99.7644258437,-104.4599122382,0,0,0,0
7703,0.0003258127,-0.0003399022,0.0000000000,100.1719004961,-105.2079579724,0,0,0,0
7704,0.0003270454,-0.0003423732,0.0000000000,100.5508679004,-105.9727783780,0,0,0,0
7705,0.0003282780,-0.0003448441,0.0000000000,100.9298353048,-106.7375987835,0,0,0,0
7706,0.0002808151,-0.0003193128,0.0000000000,86.3372666624,-98.8350503097,0,0,0,0
7707,0.0002835914,-0.0003193080,0.0000000000,87.1908385861,-98.8335456603,0,0,0,0
7708,0.0002863677,-0.0003193032,0.0000000000,88.0444105511,-98.8320692702,0,0,0,0
7709,0.0002891439,-0.0003192990,0.0000000000,88.8979818262,-98.8307625909,0,0,0,0
7710,0.0002919194,-0.0003193510,0.0000000000,89.7513106214,-98.8468474545,0,0,0,0
7711,0.0002946875,-0.0003195151,0.0000000000,90.6023592662,-98.8976572380,0,0,0,0
7712,0.0002974384,-0.0003198725,0.0000000000,91.4481353992,-99.0082856012,0,0,0,0
7713,0.0003001590,-0.0003204127,0.0000000000,92.2845999286,-99.1754953293,0,0,0,0
7714,0.0003028300,-0.0003211527,0.0000000000,93.1057975358,-99.4045256367,0,0,0,0
7715,0.0003054517,-0.0003220508,0.0000000000,93.9118510617,-99.6825160220,0,0,0,0
7716,0.0003080025,-0.0003231375,0.0000000000,94.6960830951,-100.0188786951,0,0,0,0
7717,0.0003104612,-0.0003244144,0.0000000000,95.4520220839,-100.4140937792,0,0,0,0
7718,0.0003128291,-0.0003258474,0.0000000000,96.1800563084,-100.8576474358,0,0,0,0
7719,0.0003151071,-0.0003274198,0.0000000000,96.8804299804,-101.3443612127,0,0,0,0
7720,0.0003172585,-0.0003291628,0.0000000000,97.5418792638,-101.8838407590,0,0,0,0
7721,0.0003192650,-0.0003310657,0.0000000000,98.1587800542,-102.4728467716,0,0,0,0
7722,0.0003211519,-0.0003330841,0.0000000000,98.7389139816,-103.0975807462,0,0,0,0
7723,0.0003229146,-0.0003352131,0.0000000000,99.2808607024,-103.7565502493,0,0,0,0
7724,0.0003244874,-0.0003374855,0.0000000000,99.7644258437,-104.4599122382,0,0,0,0
7725,0.0003258127,-0.0003399022,0.0000000000,100.1719004961,-105.2079579724,0,0,0,0
7726,0.0003270454,-0.0003423732,0.0000000000,100.5508679004,-105.9727783780,0,0,0,0
7727,0.0001408791,-0.0004802610,0.2290870000,43.3136346308,-148.6524578338,0,0,0,0
7728,0.0001440739,-0.0004802230,0.2232225109,44.2958895153,-148.6407046746,0,0,0,0
7729,0.0001472688,-0.0004801850,0.2173580218,45.2781443999,-148.6289515154,0,0,0,0
7730,0.0001504636,-0.0004801470,0.2114935326,46.2603992844,-148.6171983562,0,0,0,0
7731,0.0001536584,-0.0004801091,0.2056290435,47.2426541689,-148.6054451970,0,0,0,0
7732,0.0001568532,-0.0004800711,0.1997645544,48.2249090535,-148.5936920377,0,0,0,0
7733,0.0001600480,-0.0004800331,0.1939000653,49.2071639380,-148.5819388785,0,0,0,0
7734,0.0001632429,-0.0004799952,0.1880355762,50.1894188226,-148.5701857193,0,0,0,0
7735,0.0001664377,-0.0004799572,0.1821710870,51.1716737071,-148.5584325601,0,0,0,0
7736,0.0001696325,-0.0004799192,0.1763065979,52.1539285916,-148.5466794008,0,0,0,0
7737,0.0001728273,-0.0004798812,0.1704421088,53.1361834762,-148.5349262416,0,0,0,0
7738,0.0001760221,-0.0004798433,0.1645776197,54.1184383607,-148.5231730824,0,0,0,0
7739,0.0001792169,-0.0004798053,0.1587131306,55.1006932453,-148.5114199232,0,0,0,0
7740,0.0001824118,-0.0004797673,0.1528486414,56.0829481298,-148.4996667640,0,0,0,0
7741,0.0001856066,-0.0004797294,0.1469841523,57.0652030143,-148.4879136047,0,0,0,0
7742,0.0001888014,-0.0004796914,0.1411196632,58.0474578989,-148.4761604455,0,0,0,0
7743,0.0001919962,-0.0004796534,0.1352551741,59.0297127834,-148.4644072863,0,0,0,0
7744,0.0001951910,-0.0004796155,0.1293906849,60.0119676680,-148.4526541271,0,0,0,0
7745,0.0001983859,-0.0004795775,0.1235261958,60.9942225525,-148.4409009678,0,0,0,0
7746,0.0002015807,-0.0004795395,0.1176617067,61.9764774370,-148.4291478086,0,0,0,0
7747,0.0002047755,-0.0004795015,0.1117972176,62.9587323216,-148.4173946494,0,0,0,0
7748,0.0002079703,-0.0004794636,0.1059327285,63.9409872061,-148.4056414902,0,0,0,0
7749,0.0002111651,-0.0004794256,0.1000682393,64.9232420907,-148.3938883310,0,0,0,0
7750,0.0002143599,-0.0004793876,0.0942037502,65.9054969752,-148.3821351717,0,0,0,0
7751,0.0002175548,-0.0004793497,0.0883392611,66.8877518597,-148.3703820125,0,0,0,0
7752,0.0002207496,-0.0004793117,0.0824747720,67.8700067443,-148.3586288533,0,0,0,0
7753,0.0002239444,-0.0004792737,0.0766102829,68.8522616288,-148.3468756941,0,0,0,0
7754,0.0002271392,-0.0004792358,0.0707457937,69.8345165134,-148.3351225348,0,0,0,0
7755,0.0002303340,-0.0004791978,0.0648813046,70.8167713979,-148.3233693756,0,0,0,0
7756,0.0002335289,-0.0004791598,0.0590168155,71.7990262824,-148.3116162164,0,0,0,0
7757,0.0002367237,-0.0004791218,0.0531523264,72.7812811670,-148.2998630572,0,0,0,0
7758,0.0002399185,-0.0004790839,0.0472878373,73.7635360515,-148.2881098980,0,0,0,0
7759,0.0002431133,-0.0004790459,0.0414233481,74.7457909361,-148.2763567387,0,0,0,0
7760,0.0002463081,-0.0004790079,0.0355588590,75.7280458206,-148.2646035795,0,0,0,0
7761,0.0002495030,-0.0004789700,0.0296943699,76.7103007051,-148.2528504203,0,0,0,0
7762,0.0002526978,-0.0004789320,0.0238298808,77.6925555897,-148.2410972611,0,0,0,0
7763,0.0002558926,-0.0004788940,0.0179653917,78.6748104742,-148.2293441018,0,0,0,0
7764,0.0002590874,-0.0004788561,0.0121009025,79.6570653588,-148.2175909426,0,0,0,0
7765,0.0002622822,-0.0004788181,0.0062364134,80.6393202433,-148.2058377834,0,0,0,0
7766,0.0002654770,-0.0004787801,0.0003719243,81.6215751278,-148.1940846242,0,0,0,0
7767,0.0001408791,-0.0004802610,0.2290870000,43.3136346308,-148.6524578338,0,0,0,0
7768,0.0001440739,-0.0004802230,0.2232225109,44.2958895153,-148.6407046746,0,0,0,0
7769,0.0001472688,-0.0004801850,0.2173580218,45.2781443999,-148.6289515154,0,0,0,0
7770,0.0001504636,-0.0004801470,0.2114935326,46.2603992844,-148.6171983562,0,0,0,0
7771,0.0001536584,-0.0004801091,0.2056290435,47.2426541689,-148.6054451970,0,0,0,0
7772,0.0001568532,-0.0004800711,0.1997645544,48.2249090535,-148.5936920377,0,0,0,0
7773,0.0001600480,-0.0004800331,0.1939000653,49.2071639380,-148.5819388785,0,0,0,0
7774,0.0001632429,-0.0004799952,0.1880355762,50.1894188226,-148.5701857193,0,0,0,0
7775,0.0001664377,-0.0004799572,0.1821710870,51.1716737071,-148.5584325601,0,0,0,0
7776,0.0001696325,-0.0004799192,0.1763065979,52.1539285916,-148.5466794008,0,0,0,0
7777,0.0001728273,-0.0004798812,0.1704421088,53.1361834762,-148.5349262416,0,0,0,0
7778,0.0001760221,-0.0004798433,0.1645776197,54.1184383607,-148.5231730824,0,0,0,0
7779,0.0001792169,-0.0004798053,0.1587131306,55.1006932453,-148.5114199232,0,0,0,0
7780,0.0001824118,-0.0004797673,0.1528486414,56.0829481298,-148.4996667640,0,0,0,0
7781,0.0001856066,-0.0004797294,0.1469841523,57.0652030143,-148.4879136047,0,0,0,0
7782,0.0001888014,-0.0004796914,0.1411196632,58.0474578989,-148.4761604455,0,0,0,0
7783,0.0001919962,-0.0004796534,0.1352551741,59.0297127834,-148.4644072863,0,0,0,0
7784,0.0001951910,-0.0004796155,0.1293906849,60.0119676680,-148.4526541271,0,0,0,0
7785,0.0001983859,-0.0004795775,0.1235261958,60.9942225525,-148.4409009678,0,0,0,0
7786,0.0002015807,-0.0004795395,0.1176617067,61.9764774370,-148.4291478086,0,0,0,0
7787,0.0002047755,-0.0004795015,0.1117972176,62.9587323216,-148.4173946494,0,0,0,0
7788,0.0002079703,-0.0004794636,0.1059327285,63.9409872061,-148.4056414902,0,0,0,0
7789,0.0002111651,-0.0004794256,0.1000682393,64.9232420907,-148.3938883310,0,0,0,0
7790,0.0002143599,-0.0004793876,0.0942037502,65.9054969752,-148.3821351717,0,0,0,0
7791,0.0002175548,-0.0004793497,0.0883392611,66.8877518597,-148.3703820125,0,0,0,0
7792,0.0002207496,-0.0004793117,0.0824747720,67.8700067443,-148.3586288533,0,0,0,0
7793,0.0002239444,-0.0004792737,0.0766102829,68.8522616288,-148.3468756941,0,0,0,0
7794,0.0002271392,-0.0004792358,0.0707457937,69.8345165134,-148.3351225348,0,0,0,0
7795,0.0002303340,-0.0004791978,0.0648813046,70.8167713979,-148.3233693756,0,0,0,0
7796,0.0002335289,-0.0004791598,0.0590168155,71.7990262824,-148.3116162164,0,0,0,0
7797,0.0002367237,-0.0004791218,0.0531523264,72.7812811670,-148.2998630572,0,0,0,0
7798,0.0002399185,-0.0004790839,0.0472878373,73.7635360515,-148.2881098980,0,0,0,0
7799,0.0002431133,-0.0004790459,0.0414233481,74.7457909361,-148.2763567387,0,0,0,0
7800,0.0002463081,-0.0004790079,0.0355588590,75.7280458206,-148.2646035795,0,0,0,0
7801,0.0002495030,-0.0004789700,0.0296943699,76.7103007051,-148.2528504203,0,0,0,0
7802,0.0002526978,-0.0004789320,0.0238298808,77.6925555897,-148.2410972611,0,0,0,0
7803,0.0002558926,-0.0004788940,0.0179653917,78.6748104742,-148.2293441018,0,0,0,0
7804,0.0002590874,-0.0004788561,0.0121009025,79.6570653588,-148.2175909426,0,0,0,0
7805,0.0002622822,-0.0004788181,0.0062364134,80.6393202433,-148.2058377834,0,0,0,0
7806,0.0002013701,-0.0002854059,0.0000000000,61.9117137448,-88.3400300586,0,0,0,0
7807,0.0002014001,-0.0002821978,0.0000000000,61.9209191927,-87.3470590329,0,0,0,0
7808,0.0002014300,-0.0002789898,0.0000000000,61.9301246406,-86.3540880072,0,0,0,0
7809,0.0002014600,-0.0002757817,0.0000000000,61.9393300885,-85.3611169815,0,0,0,0
7810,0.0002014899,-0.0002725736,0.0000000000,61.9485355365,-84.3681459558,0,0,0,0
7811,0.0002015198,-0.0002693656,0.0000000000,61.9577409844,-83.3751749302,0,0,0,0
7812,0.0002015498,-0.0002661575,0.0000000000,61.9669464323,-82.3822039045,0,0,0,0
7813,0.0002015797,-0.0002629495,0.0000000000,61.9761518802,-81.3892328788,0,0,0,0
7814,0.0002016097,-0.0002597414,0.0000000000,61.9853573281,-80.3962618531,0,0,0,0
7815,0.0002016396,-0.0002565334,0.0000000000,61.9945627760,-79.4032908274,0,0,0,0
7816,0.0002016696,-0.0002533253,0.0000000000,62.0037682239,-78.4103198017,0,0,0,0
7817,0.0002016995,-0.0002501173,0.0000000000,62.0129736718,-77.4173487760,0,0,0,0
7818,0.0002017294,-0.0002469092,0.0000000000,62.0221791197,-76.4243777503,0,0,0,0
7819,0.0002017594,-0.0002437012,0.0000000000,62.0313845676,-75.4314067246,0,0,0,0
7820,0.0002017893,-0.0002404931,0.0000000000,62.0405900156,-74.4384356989,0,0,0,0
7821,0.0002018193,-0.0002372850,0.0000000000,62.0497954635,-73.4454646732,0,0,0,0
7822,0.0002018492,-0.0002340770,0.0000000000,62.0590009114,-72.4524936475,0,0,0,0
7823,0.0002018792,-0.0002308689,0.0000000000,62.0682063593,-71.4595226219,0,0,0,0
7824,0.0002019091,-0.0002276609,0.0000000000,62.0774118072,-70.4665515962,0,0,0,0
7825,0.0002019390,-0.0002244528,0.0000000000,62.0866172551,-69.4735805705,0,0,0,0
7826,0.0002019690,-0.0002212448,0.0000000000,62.0958227030,-68.4806095448,0,0,0,0
7827,0.0002019989,-0.0002180367,0.0000000000,62.1050281509,-67.4876385191,0,0,0,0
7828,0.0002020289,-0.0002148287,0.0000000000,62.1142335988,-66.4946674934,0,0,0,0
7829,0.0002020588,-0.0002116206,0.0000000000,62.1234390468,-65.5016964677,0,0,0,0
7830,0.0002020888,-0.0002084126,0.0000000000,62.1326444947,-64.5087254420,0,0,0,0
7831,0.0002021187,-0.0002052045,0.0000000000,62.1418499426,-63.5157544163,0,0,0,0
7832,0.0002021486,-0.0002019964,0.0000000000,62.1510553905,-62.5227833906,0,0,0,0
7833,0.0002021786,-0.0001987884,0.0000000000,62.1602608384,-61.5298123649,0,0,0,0
7834,0.0002022085,-0.0001955803,0.0000000000,62.1694662863,-60.5368413393,0,0,0,0
7835,0.0002022385,-0.0001923723,0.0000000000,62.1786717342,-59.5438703136,0,0,0,0
7836,0.0002022684,-0.0001891642,0.0000000000,62.1878771821,-58.5508992879,0,0,0,0
7837,0.0002022984,-0.0001859562,0.0000000000,62.1970826300,-57.5579282622,0,0,0,0
7838,0.0002023283,-0.0001827481,0.0000000000,62.2062880779,-56.5649572365,0,0,0,0
7839,0.0002023582,-0.0001795401,0.0000000000,62.2154935259,-55.5719862108,0,0,0,0
7840,0.0002023882,-0.0001763320,0.0000000000,62.2246989738,-54.5790151851,0,0,0,0
7841,0.0002024181,-0.0001731240,0.0000000000,62.2339044217,-53.5860441594,0,0,0,0
7842,0.0002024481,-0.0001699159,0.0000000000,62.2431098696,-52.5930731337,0,0,0,0
7843,0.0002024780,-0.0001667078,0.0000000000,62.2523153175,-51.6001021080,0,0,0,0
7844,0.0002025080,-0.0001634998,0.0000000000,62.2615207654,-50.6071310823,0,0,0,0
7845,0.0002025379,-0.0001602917,0.0000000000,62.2707262133,-49.6141600567,0,0,0,0
7846,0.0002025678,-0.0001570837,0.0000000000,62.2799316612,-48.6211890310,0,0,0,0
7847,0.0002025978,-0.0001538756,0.0000000000,62.2891371091,-47.6282180053,0,0,0,0
7848,0.0002026277,-0.0001506676,0.0000000000,62.2983425571,-46.6352469796,0,0,0,0
7849,0.0002026577,-0.0001474595,0.0000000000,62.3075480050,-45.6422759539,0,0,0,0
7850,0.0002026876,-0.0001442515,0.0000000000,62.3167534529,-44.6493049282,0,0,0,0
7851,0.0002027175,-0.0001410434,0.0000000000,62.3259589008,-43.6563339025,0,0,0,0
7852,0.0002027475,-0.0001378353,0.0000000000,62.3351643487,-42.6633628768,0,0,0,0
7853,0.0002027774,-0.0001346273,0.0000000000,62.3443697966,-41.6703918511,0,0,0,0
7854,0.0002028074,-0.0001314192,0.0000000000,62.3535752445,-40.6774208254,0,0,0,0
7855,0.0002028373,-0.0001282112,0.0000000000,62.3627806924,-39.6844497997,0,0,0,0
7856,0.0002028673,-0.0001250031,0.0000000000,62.3719861403,-38.6914787740,0,0,0,0
7857,0.0002028972,-0.0001217951,0.0000000000,62.3811915882,-37.6985077484,0,0,0,0
7858,0.0002029271,-0.0001185870,0.0000000000,62.3903970362,-36.7055367227,0,0,0,0
7859,0.0002029571,-0.0001153790,0.0000000000,62.3996024841,-35.7125656970,0,0,0,0
7860,0.0002029870,-0.0001121709,0.0000000000,62.4088079320,-34.7195946713,0,0,0,0
7861,0.0002030170,-0.0001089628,0.0000000000,62.4180133799,-33.7266236456,0,0,0,0
7862,0.0002030469,-0.0001057548,0.0000000000,62.4272188278,-32.7336526199,0,0,0,0
7863,0.0002030769,-0.0001025467,0.0000000000,62.4364242757,-31.7406815942,0,0,0,0
7864,0.0002031068,-0.0000993387,0.0000000000,62.4456297236,-30.7477105685,0,0,0,0
7865,0.0002031367,-0.0000961306,0.0000000000,62.4548351715,-29.7547395428,0,0,0,0
7866,0.0002031667,-0.0000929226,0.0000000000,62.4640406194,-28.7617685171,0,0,0,0
7867,0.0002031966,-0.0000897145,0.0000000000,62.4732460673,-27.7687974914,0,0,0,0
7868,0.0002032266,-0.0000865065,0.0000000000,62.4824515153,-26.7758264658,0,0,0,0
7869,0.0002032565,-0.0000832984,0.0000000000,62.4916569632,-25.7828554401,0,0,0,0
7870,0.0002032865,-0.0000800903,0.0000000000,62.5008624111,-24.7898844144,0,0,0,0
7871,0.0002033164,-0.0000768823,0.0000000000,62.5100678590,-23.7969133887,0,0,0,0
7872,0.0002033463,-0.0000736742,0.0000000000,62.5192733069,-22.8039423630,0,0,0,0
7873,0.0002033763,-0.0000704662,0.0000000000,62.5284787548,-21.8109713373,0,0,0,0
7874,0.0002034062,-0.0000672581,0.0000000000,62.5376842027,-20.8180003116,0,0,0,0
7875,0.0002034362,-0.0000640501,0.0000000000,62.5468896506,-19.8250292859,0,0,0,0
7876,0.0002034661,-0.0000608420,0.0000000000,62.5560950985,-18.8320582602,0,0,0,0
7877,0.0002034961,-0.0000576340,0.0000000000,62.5653005465,-17.8390872345,0,0,0,0
7878,0.0002035260,-0.0000544259,0.0000000000,62.5745059944,-16.8461162088,0,0,0,0
7879,0.0002035559,-0.0000512178,0.0000000000,62.5837114423,-15.8531451832,0,0,0,0
7880,0.0002013701,-0.0002854059,0.0000000000,61.9117137448,-88.3400300586,0,0,0,0
7881,0.0002014001,-0.0002821978,0.0000000000,61.9209191927,-87.3470590329,0,0,0,0
7882,0.0002014300,-0.0002789898,0.0000000000,61.9301246406,-86.3540880072,0,0,0,0
7883,0.0002014600,-0.0002757817,0.0000000000,61.9393300885,-85.3611169815,0,0,0,0
7884,0.0002014899,-0.0002725736,0.0000000000,61.9485355365,-84.3681459558,0,0,0,0
7885,0.0002015198,-0.0002693656,0.0000000000,61.9577409844,-83.3751749302,0,0,0,0
7886,0.0002015498,-0.0002661575,0.0000000000,61.9669464323,-82.3822039045,0,0,0,0
7887,0.0002015797,-0.0002629495,0.0000000000,61.9761518802,-81.3892328788,0,0,0,0
7888,0.0002016097,-0.0002597414,0.0000000000,61.9853573281,-80.3962618531,0,0,0,0
7889,0.0002016396,-0.0002565334,0.0000000000,61.9945627760,-79.4032908274,0,0,0,0
7890,0.0002016696,-0.0002533253,0.0000000000,62.0037682239,-78.4103198017,0,0,0,0
7891,0.0002016995,-0.0002501173,0.0000000000,62.0129736718,-77.4173487760,0,0,0,0
7892,0.0002017294,-0.0002469092,0.0000000000,62.0221791197,-76.4243777503,0,0,0,0
7893,0.0002017594,-0.0002437012,0.0000000000,62.0313845676,-75.4314067246,0,0,0,0
7894,0.0002017893,-0.0002404931,0.0000000000,62.0405900156,-74.4384356989,0,0,0,0
7895,0.0002018193,-0.0002372850,0.0000000000,62.0497954635,-73.4454646732,0,0,0,0
7896,0.0002018492,-0.0002340770,0.0000000000,62.0590009114,-72.4524936475,0,0,0,0
7897,0.0002018792,-0.0002308689,0.0000000000,62.0682063593,-71.4595226219,0,0,0,0
7898,0.0002019091,-0.0002276609,0.0000000000,62.0774118072,-70.4665515962,0,0,0,0
7899,0.0002019390,-0.0002244528,0.0000000000,62.0866172551,-69.4735805705,0,0,0,0
7900,0.0002019690,-0.0002212448,0.0000000000,62.0958227030,-68.4806095448,0,0,0,0
7901,0.0002019989,-0.0002180367,0.0000000000,62.1050281509,-67.4876385191,0,0,0,0
7902,0.0002020289,-0.0002148287,0.0000000000,62.1142335988,-66.4946674934,0,0,0,0
7903,0.0002020588,-0.0002116206,0.0000000000,62.1234390468,-65.5016964677,0,0,0,0
7904,0.0002020888,-0.0002084126,0.0000000000,62.1326444947,-64.5087254420,0,0,0,0
7905,0.0002021187,-0.0002052045,0.0000000000,62.1418499426,-63.5157544163,0,0,0,0
7906,0.0002021486,-0.0002019964,0.0000000000,62.1510553905,-62.5227833906,0,0,0,0
7907,0.0002021786,-0.0001987884,0.0000000000,62.1602608384,-61.5298123649,0,0,0,0
7908,0.0002022085,-0.0001955803,0.0000000000,62.1694662863,-60.5368413393,0,0,0,0
7909,0.0002022385,-0.0001923723,0.0000000000,62.1786717342,-59.5438703136,0,0,0,0
7910,0.0002022684,-0.0001891642,0.0000000000,62.1878771821,-58.5508992879,0,0,0,0
7911,0.0002022984,-0.0001859562,0.0000000000,62.1970826300,-57.5579282622,0,0,0,0
7912,0.0002023283,-0.0001827481,0.0000000000,62.2062880779,-56.5649572365,0,0,0,0
7913,0.0002023582,-0.0001795401,0.0000000000,62.2154935259,-55.5719862108,0,0,0,0
7914,0.0002023882,-0.0001763320,0.0000000000,62.2246989738,-54.5790151851,0,0,0,0
7915,0.0002024181,-0.0001731240,0.0000000000,62.2339044217,-53.5860441594,0,0,0,0
7916,0.0002024481,-0.0001699159,0.0000000000,62.2431098696,-52.5930731337,0,0,0,0
7917,0.0002024780,-0.0001667078,0.0000000000,62.2523153175,-51.6001021080,0,0,0,0
7918,0.0002025080,-0.0001634998,0.0000000000,62.2615207654,-50.6071310823,0,0,0,0
7919,0.0002025379,-0.0001602917,0.0000000000,62.2707262133,-49.6141600567,0,0,0,0
7920,0.0002025678,-0.0001570837,0.0000000000,62.2799316612,-48.6211890310,0,0,0,0
7921,0.0002025978,-0.0001538756,0.0000000000,62.2891371091,-47.6282180053,0,0,0,0
7922,0.0002026277,-0.0001506676,0.0000000000,62.2983425571,-46.6352469796,0,0,0,0
7923,0.0002026577,-0.0001474595,0.0000000000,62.3075480050,-45.6422759539,0,0,0,0
7924,0.0002026876,-0.0001442515,0.0000000000,62.3167534529,-44.6493049282,0,0,0,0
7925,0.0002027175,-0.0001410434,0.0000000000,62.3259589008,-43.6563339025,0,0,0,0
7926,0.0002027475,-0.0001378353,0.0000000000,62.3351643487,-42.6633628768,0,0,0,0
7927,0.0002027774,-0.0001346273,0.0000000000,62.3443697966,-41.6703918511,0,0,0,0
7928,0.0002028074,-0.0001314192,0.0000000000,62.3535752445,-40.6774208254,0,0,0,0
7929,0.0002028373,-0.0001282112,0.0000000000,62.3627806924,-39.6844497997,0,0,0,0
7930,0.0002028673,-0.0001250031,0.0000000000,62.3719861403,-38.6914787740,0,0,0,0
7931,0.0002028972,-0.0001217951,0.0000000000,62.3811915882,-37.6985077484,0,0,0,0
7932,0.0002029271,-0.0001185870,0.0000000000,62.3903970362,-36.7055367227,0,0,0,0
7933,0.0002029571,-0.0001153790,0.0000000000,62.3996024841,-35.7125656970,0,0,0,0
7934,0.0002029870,-0.0001121709,0.0000000000,62.4088079320,-34.7195946713,0,0,0,0
7935,0.0002030170,-0.0001089628,0.0000000000,62.4180133799,-33.7266236456,0,0,0,0
7936,0.0002030469,-0.0001057548,0.0000000000,62.4272188278,-32.7336526199,0,0,0,0
7937,0.0002030769,-0.0001025467,0.0000000000,62.4364242757,-31.7406815942,0,0,0,0
7938,0.0002031068,-0.0000993387,0.0000000000,62.4456297236,-30.7477105685,0,0,0,0
7939,0.0002031367,-0.0000961306,0.0000000000,62.4548351715,-29.7547395428,0,0,0,0
7940,0.0002031667,-0.0000929226,0.0000000000,62.4640406194,-28.7617685171,0,0,0,0
7941,0.0002031966,-0.0000897145,0.0000000000,62.4732460673,-27.7687974914,0,0,0,0
7942,0.0002032266,-0.0000865065,0.0000000000,62.4824515153,-26.7758264658,0,0,0,0
7943,0.0002032565,-0.0000832984,0.0000000000,62.4916569632,-25.7828554401,0,0,0,0
7944,0.0002032865,-0.0000800903,0.0000000000,62.5008624111,-24.7898844144,0,0,0,0
7945,0.0002033164,-0.0000768823,0.0000000000,62.5100678590,-23.7969133887,0,0,0,0
7946,0.0002033463,-0.0000736742,0.0000000000,62.5192733069,-22.8039423630,0,0,0,0
7947,0.0002033763,-0.0000704662,0.0000000000,62.5284787548,-21.8109713373,0,0,0,0
7948,0.0002034062,-0.0000672581,0.0000000000,62.5376842027,-20.8180003116,0,0,0,0
7949,0.0002034362,-0.0000640501,0.0000000000,62.5468896506,-19.8250292859,0,0,0,0
7950,0.0002034661,-0.0000608420,0.0000000000,62.5560950985,-18.8320582602,0,0,0,0
7951,0.0002034961,-0.0000576340,0.0000000000,62.5653005465,-17.8390872345,0,0,0,0
7952,0.0002035260,-0.0000544259,0.0000000000,62.5745059944,-16.8461162088,0,0,0,0
7953,0.0003934943,-0.0002772869,0.1181430000,120.9807294641,-85.8269549442,0,0,0,0
