PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
558,-0.0006100261,0.0000109871,0.0000000000,-187.5537986094,3.4009153211,0,0,0,0
559,-0.0006100249,0.0000085138,0.0000000000,-187.5534477591,2.6353678981,0,0,0,0
560,-0.0006100207,0.0000060405,0.0000000000,-187.5521510218,1.8698236629,0,0,0,0
561,-0.0006099871,0.0000035685,0.0000000000,-187.5418070382,1.1046866105,0,0,0,0
562,-0.0006098018,0.0000011087,0.0000000000,-187.4848480567,0.3433285177,0,0,0,0
563,-0.0006093752,-0.0000013084,0.0000000000,-187.3536863238,-0.4048431423,0,0,0,0
564,-0.0006085952,-0.0000036372,0.0000000000,-187.1138694759,-1.1256417397,0,0,0,0
565,-0.0006074391,-0.0000058144,0.0000000000,-186.7584438544,-1.7995614587,0,0,0,0
566,-0.0006059665,-0.0000077974,0.0000000000,-186.3056629440,-2.4133496360,0,0,0,0
567,-0.0006040794,-0.0000093976,0.0000000000,-185.7254877614,-2.9086544395,0,0,0,0
568,-0.0006018352,-0.0000104038,0.0000000000,-185.0355015185,-3.2200986275,0,0,0,0
569,-0.0005994288,-0.0000109049,0.0000000000,-184.2956424184,-3.3752047557,0,0,0,0
570,-0.0005969583,-0.0000111400,0.0000000000,-183.5360838736,-3.4479537256,0,0,0,0
571,-0.0005944688,-0.0000111527,0.0000000000,-182.7706778462,-3.4518900285,0,0,0,0
572,-0.0005919788,-0.0000111588,0.0000000000,-182.0051326697,-3.4537775498,0,0,0,0
573,-0.0005894888,-0.0000111649,0.0000000000,-181.2395874932,-3.4556650711,0,0,0,0
574,-0.0006100261,0.0000109871,0.0000000000,-187.5537986094,3.4009153211,0,0,0,0
575,-0.0006100249,0.0000085138,0.0000000000,-187.5534477591,2.6353678981,0,0,0,0
576,-0.0006100207,0.0000060405,0.0000000000,-187.5521510218,1.8698236629,0,0,0,0
577,-0.0006099871,0.0000035685,0.0000000000,-187.5418070382,1.1046866105,0,0,0,0
578,-0.0006098018,0.0000011087,0.0000000000,-187.4848480567,0.3433285177,0,0,0,0
579,-0.0006093752,-0.0000013084,0.0000000000,-187.3536863238,-0.4048431423,0,0,0,0
580,-0.0006085952,-0.0000036372,0.0000000000,-187.1138694759,-1.1256417397,0,0,0,0
581,-0.0006074391,-0.0000058144,0.0000000000,-186.7584438544,-1.7995614587,0,0,0,0
582,-0.0006059665,-0.0000077974,0.0000000000,-186.3056629440,-2.4133496360,0,0,0,0
583,-0.0006040794,-0.0000093976,0.0000000000,-185.7254877614,-2.9086544395,0,0,0,0
584,-0.0006018352,-0.0000104038,0.0000000000,-185.0355015185,-3.2200986275,0,0,0,0
585,-0.0005994288,-0.0000109049,0.0000000000,-184.2956424184,-3.3752047557,0,0,0,0
586,-0.0005969583,-0.0000111400,0.0000000000,-183.5360838736,-3.4479537256,0,0,0,0
587,-0.0005944688,-0.0000111527,0.0000000000,-182.7706778462,-3.4518900285,0,0,0,0
588,-0.0005919788,-0.0000111588,0.0000000000,-182.0051326697,-3.4537775498,0,0,0,0
589,-0.0009626224,0.0001352363,0.0000000000,-295.9601797312,41.8592502408,0,0,0,0
590,-0.0009651078,0.0001352365,0.0000000000,-296.7243273324,41.8593165926,0,0,0,0
591,-0.0009675933,0.0001352365,0.0000000000,-297.4884749337,41.8593383543,0,0,0,0
592,-0.0009700782,0.0001352109,0.0000000000,-298.2524916528,41.8513946744,0,0,0,0
593,-0.0009725539,0.0001350829,0.0000000000,-299.0136344155,41.8117712969,0,0,0,0
594,-0.0009749887,0.0001347358,0.0000000000,-299.7622106098,41.7043576329,0,0,0,0
595,-0.0009773287,0.0001340022,0.0000000000,-300.4816435161,41.4772872371,0,0,0,0
596,-0.0009794577,0.0001327560,0.0000000000,-301.1362263888,41.0915505374,0,0,0,0
597,-0.0009812467,0.0001310569,0.0000000000,-301.6862469619,40.5656553747,0,0,0,0
598,-0.0009825492,0.0001289887,0.0000000000,-302.0867088413,39.9254961140,0,0,0,0
599,-0.0009833185,0.0001267000,0.0000000000,-302.3232386718,39.2170984061,0,0,0,0
600,-0.0009837881,0.0001243028,0.0000000000,-302.4676092645,38.4751072012,0,0,0,0
601,-0.0009839932,0.0001218478,0.0000000000,-302.5306730991,37.7152072654,0,0,0,0
602,-0.0009840004,0.0001193790,0.0000000000,-302.5328852216,36.9510628634,0,0,0,0
603,-0.0009840076,0.0001169102,0.0000000000,-302.5350973440,36.1869184614,0,0,0,0
604,-0.0009840147,0.0001144415,0.0000000000,-302.5373094665,35.4227740594,0,0,0,0
605,-0.0009840219,0.0001119727,0.0000000000,-302.5395215889,34.6586296574,0,0,0,0
606,-0.0009626224,0.0001352363,0.0000000000,-295.9601797312,41.8592502408,0,0,0,0
607,-0.0009651078,0.0001352365,0.0000000000,-296.7243273324,41.8593165926,0,0,0,0
608,-0.0009675933,0.0001352365,0.0000000000,-297.4884749337,41.8593383543,0,0,0,0
609,-0.0009700782,0.0001352109,0.0000000000,-298.2524916528,41.8513946744,0,0,0,0
610,-0.0009725539,0.0001350829,0.0000000000,-299.0136344155,41.8117712969,0,0,0,0
611,-0.0009749887,0.0001347358,0.0000000000,-299.7622106098,41.7043576329,0,0,0,0
612,-0.0009773287,0.0001340022,0.0000000000,-300.4816435161,41.4772872371,0,0,0,0
613,-0.0009794577,0.0001327560,0.0000000000,-301.1362263888,41.0915505374,0,0,0,0
614,-0.0009812467,0.0001310569,0.0000000000,-301.6862469619,40.5656553747,0,0,0,0
615,-0.0009825492,0.0001289887,0.0000000000,-302.0867088413,39.9254961140,0,0,0,0
616,-0.0009833185,0.0001267000,0.0000000000,-302.3232386718,39.2170984061,0,0,0,0
617,-0.0009837881,0.0001243028,0.0000000000,-302.4676092645,38.4751072012,0,0,0,0
618,-0.0009839932,0.0001218478,0.0000000000,-302.5306730991,37.7152072654,0,0,0,0
619,-0.0009840004,0.0001193790,0.0000000000,-302.5328852216,36.9510628634,0,0,0,0
620,-0.0009840076,0.0001169102,0.0000000000,-302.5350973440,36.1869184614,0,0,0,0
621,-0.0009840147,0.0001144415,0.0000000000,-302.5373094665,35.4227740594,0,0,0,0
622,-0.0009970321,0.0001119815,0.0000000000,-306.5395210804,34.6613563545,0,0,0,0
623,-0.0009970306,0.0001152119,0.0000000000,-306.5390679154,35.6612427541,0,0,0,0
624,-0.0009970292,0.0001184423,0.0000000000,-306.5386147503,36.6611291537,0,0,0,0
625,-0.0009970277,0.0001216727,0.0000000000,-306.5381615853,37.6610155534,0,0,0,0
626,-0.0009970262,0.0001249031,0.0000000000,-306.5377084202,38.6609019530,0,0,0,0
627,-0.0009970248,0.0001281335,0.0000000000,-306.5372552551,39.6607883526,0,0,0,0
628,-0.0009970233,0.0001313639,0.0000000000,-306.5368020901,40.6606747522,0,0,0,0
629,-0.0009970218,0.0001345943,0.0000000000,-306.5363489250,41.6605611518,0,0,0,0
630,-0.0009970204,0.0001378247,0.0000000000,-306.5358957600,42.6604475515,0,0,0,0
631,-0.0009970189,0.0001410551,0.0000000000,-306.5354425949,43.6603339511,0,0,0,0
632,-0.0009970174,0.0001442855,0.0000000000,-306.5349894298,44.6602203507,0,0,0,0
633,-0.0009970160,0.0001475159,0.0000000000,-306.5345362648,45.6601067503,0,0,0,0
634,-0.0009970145,0.0001507463,0.0000000000,-306.5340830997,46.6599931500,0,0,0,0
635,-0.0009970130,0.0001539767,0.0000000000,-306.5336299347,47.6598795496,0,0,0,0
636,-0.0009970116,0.0001572071,0.0000000000,-306.5331767696,48.6597659492,0,0,0,0
637,-0.0009970101,0.0001604375,0.0000000000,-306.5327236045,49.6596523488,0,0,0,0
638,-0.0009970086,0.0001636679,0.0000000000,-306.5322704395,50.6595387485,0,0,0,0
639,-0.0009970072,0.0001668983,0.0000000000,-306.5318172744,51.6594251481,0,0,0,0
640,-0.0009970057,0.0001701287,0.0000000000,-306.5313641094,52.6593115477,0,0,0,0
641,-0.0009970321,0.0001119815,0.0000000000,-306.5395210804,34.6613563545,0,0,0,0
642,-0.0009970306,0.0001152119,0.0000000000,-306.5390679154,35.6612427541,0,0,0,0
643,-0.0009970292,0.0001184423,0.0000000000,-306.5386147503,36.6611291537,0,0,0,0
644,-0.0009970277,0.0001216727,0.0000000000,-306.5381615853,37.6610155534,0,0,0,0
645,-0.0009970262,0.0001249031,0.0000000000,-306.5377084202,38.6609019530,0,0,0,0
646,-0.0009970248,0.0001281335,0.0000000000,-306.5372552551,39.6607883526,0,0,0,0
647,-0.0009970233,0.0001313639,0.0000000000,-306.5368020901,40.6606747522,0,0,0,0
648,-0.0009970218,0.0001345943,0.0000000000,-306.5363489250,41.6605611518,0,0,0,0
649,-0.0009970204,0.0001378247,0.0000000000,-306.5358957600,42.6604475515,0,0,0,0
650,-0.0009970189,0.0001410551,0.0000000000,-306.5354425949,43.6603339511,0,0,0,0
651,-0.0009970174,0.0001442855,0.0000000000,-306.5349894298,44.6602203507,0,0,0,0
652,-0.0009970160,0.0001475159,0.0000000000,-306.5345362648,45.6601067503,0,0,0,0
653,-0.0009970145,0.0001507463,0.0000000000,-306.5340830997,46.6599931500,0,0,0,0
654,-0.0009970130,0.0001539767,0.0000000000,-306.5336299347,47.6598795496,0,0,0,0
655,-0.0009970116,0.0001572071,0.0000000000,-306.5331767696,48.6597659492,0,0,0,0
656,-0.0009970101,0.0001604375,0.0000000000,-306.5327236045,49.6596523488,0,0,0,0
657,-0.0009970086,0.0001636679,0.0000000000,-306.5322704395,50.6595387485,0,0,0,0
658,-0.0009970072,0.0001668983,0.0000000000,-306.5318172744,51.6594251481,0,0,0,0
659,-0.0009581300,0.0006127786,0.0000000000,-294.5786186820,189.6699989988,0,0,0,0
660,-0.0009606589,0.0006127144,0.0000000000,-295.3561273746,189.6501383656,0,0,0,0
661,-0.0009631656,0.0006123893,0.0000000000,-296.1268356958,189.5494902334,0,0,0,0
662,-0.0009656172,0.0006117789,0.0000000000,-296.8805633573,189.3605820201,0,0,0,0
663,-0.0009679807,0.0006108916,0.0000000000,-297.6072252642,189.0859272387,0,0,0,0
664,-0.0009702245,0.0006097392,0.0000000000,-298.2971057897,188.7292476934,0,0,0,0
665,-0.0009723188,0.0006083374,0.0000000000,-298.9409869607,188.2953620827,0,0,0,0
666,-0.0009742322,0.0006067020,0.0000000000,-299.5292774438,187.7891631233,0,0,0,0
667,-0.0009759496,0.0006048644,0.0000000000,-300.0572751489,187.2203843908,0,0,0,0
668,-0.0009775114,0.0006028901,0.0000000000,-300.5374587094,186.6092998586,0,0,0,0
669,-0.0009789476,0.0006008228,0.0000000000,-300.9790227323,185.9694162269,0,0,0,0
670,-0.0009802271,0.0005986571,0.0000000000,-301.3724291857,185.2990756635,0,0,0,0
671,-0.0009813264,0.0005963953,0.0000000000,-301.7104053863,184.5990094625,0,0,0,0
672,-0.0009822307,0.0005940499,0.0000000000,-301.9884195987,183.8730551754,0,0,0,0
673,-0.0009829412,0.0005916399,0.0000000000,-302.2068848237,183.1270764043,0,0,0,0
674,-0.0009834535,0.0005891808,0.0000000000,-302.3643883027,182.3659259443,0,0,0,0
675,-0.0009837424,0.0005866871,0.0000000000,-302.4532210372,181.5940679267,0,0,0,0
676,-0.0009838946,0.0005841784,0.0000000000,-302.5000011986,180.8175816733,0,0,0,0
677,-0.0009581300,0.0006127786,0.0000000000,-294.5786186820,189.6699989988,0,0,0,0
678,-0.0009606589,0.0006127144,0.0000000000,-295.3561273746,189.6501383656,0,0,0,0
679,-0.0009631656,0.0006123893,0.0000000000,-296.1268356958,189.5494902334,0,0,0,0
680,-0.0009656172,0.0006117789,0.0000000000,-296.8805633573,189.3605820201,0,0,0,0
681,-0.0009679807,0.0006108916,0.0000000000,-297.6072252642,189.0859272387,0,0,0,0
682,-0.0009702245,0.0006097392,0.0000000000,-298.2971057897,188.7292476934,0,0,0,0
683,-0.0009723188,0.0006083374,0.0000000000,-298.9409869607,188.2953620827,0,0,0,0
684,-0.0009742322,0.0006067020,0.0000000000,-299.5292774438,187.7891631233,0,0,0,0
685,-0.0009759496,0.0006048644,0.0000000000,-300.0572751489,187.2203843908,0,0,0,0
686,-0.0009775114,0.0006028901,0.0000000000,-300.5374587094,186.6092998586,0,0,0,0
687,-0.0009789476,0.0006008228,0.0000000000,-300.9790227323,185.9694162269,0,0,0,0
688,-0.0009802271,0.0005986571,0.0000000000,-301.3724291857,185.2990756635,0,0,0,0
689,-0.0009813264,0.0005963953,0.0000000000,-301.7104053863,184.5990094625,0,0,0,0
690,-0.0009822307,0.0005940499,0.0000000000,-301.9884195987,183.8730551754,0,0,0,0
691,-0.0009829412,0.0005916399,0.0000000000,-302.2068848237,183.1270764043,0,0,0,0
692,-0.0009834535,0.0005891808,0.0000000000,-302.3643883027,182.3659259443,0,0,0,0
693,-0.0009837424,0.0005866871,0.0000000000,-302.4532210372,181.5940679267,0,0,0,0
694,-0.0009969047,0.0005841966,0.0000000000,-306.4999969602,180.8232188747,0,0,0,0
695,-0.0009967782,0.0005869306,0.0000000000,-306.4610766627,181.6694564147,0,0,0,0
696,-0.0009965422,0.0005896577,0.0000000000,-306.3885152985,182.5135516270,0,0,0,0
697,-0.0009960961,0.0005923596,0.0000000000,-306.2513625259,183.3498783017,0,0,0,0
698,-0.0009954807,0.0005950266,0.0000000000,-306.0621553146,184.1753558597,0,0,0,0
699,-0.0009947234,0.0005976569,0.0000000000,-305.8293308042,184.9895095756,0,0,0,0
700,-0.0009938167,0.0006002426,0.0000000000,-305.5505643564,185.7898485357,0,0,0,0
701,-0.0009926977,0.0006027445,0.0000000000,-305.2065121254,186.5642342473,0,0,0,0
702,-0.0009914472,0.0006051818,0.0000000000,-304.8220396106,187.3186277992,0,0,0,0
703,-0.0009900678,0.0006075505,0.0000000000,-304.3979361267,188.0517965233,0,0,0,0
704,-0.0009885245,0.0006098193,0.0000000000,-303.9234617890,188.7540436616,0,0,0,0
705,-0.0009868756,0.0006120125,0.0000000000,-303.4165008106,189.4328899409,0,0,0,0
706,-0.0009851021,0.0006141042,0.0000000000,-302.8712463367,190.0803285397,0,0,0,0
707,-0.0009832165,0.0006160994,0.0000000000,-302.2914923827,190.6978752495,0,0,0,0
708,-0.0009811288,0.0006178868,0.0000000000,-301.6496268305,191.2511297944,0,0,0,0
709,-0.0009789219,0.0006195199,0.0000000000,-300.9711181900,191.7566212475,0,0,0,0
710,-0.0009766141,0.0006210128,0.0000000000,-300.2615849497,192.2186896108,0,0,0,0
711,-0.0009741703,0.0006222793,0.0000000000,-299.5102316020,192.6106908175,0,0,0,0
712,-0.0009716341,0.0006233426,0.0000000000,-298.7304823169,192.9398304538,0,0,0,0
713,-0.0009690352,0.0006242453,0.0000000000,-297.9314329952,193.2192217286,0,0,0,0
714,-0.0009663655,0.0006249267,0.0000000000,-297.1106318935,193.4301301328,0,0,0,0
715,-0.0009636324,0.0006252399,0.0000000000,-296.2703463244,193.5270723254,0,0,0,0
716,-0.0009608857,0.0006254708,0.0000000000,-295.4258503777,193.5985350695,0,0,0,0
717,-0.0009581389,0.0006257017,0.0000000000,-294.5813544309,193.6699978136,0,0,0,0
718,-0.0009969047,0.0005841966,0.0000000000,-306.4999969602,180.8232188747,0,0,0,0
719,-0.0009967782,0.0005869306,0.0000000000,-306.4610766627,181.6694564147,0,0,0,0
720,-0.0009965422,0.0005896577,0.0000000000,-306.3885152985,182.5135516270,0,0,0,0
721,-0.0009960961,0.0005923596,0.0000000000,-306.2513625259,183.3498783017,0,0,0,0
722,-0.0009954807,0.0005950266,0.0000000000,-306.0621553146,184.1753558597,0,0,0,0
723,-0.0009947234,0.0005976569,0.0000000000,-305.8293308042,184.9895095756,0,0,0,0
724,-0.0009938167,0.0006002426,0.0000000000,-305.5505643564,185.7898485357,0,0,0,0
725,-0.0009926977,0.0006027445,0.0000000000,-305.2065121254,186.5642342473,0,0,0,0
726,-0.0009914472,0.0006051818,0.0000000000,-304.8220396106,187.3186277992,0,0,0,0
727,-0.0009900678,0.0006075505,0.0000000000,-304.3979361267,188.0517965233,0,0,0,0
728,-0.0009885245,0.0006098193,0.0000000000,-303.9234617890,188.7540436616,0,0,0,0
729,-0.0009868756,0.0006120125,0.0000000000,-303.4165008106,189.4328899409,0,0,0,0
730,-0.0009851021,0.0006141042,0.0000000000,-302.8712463367,190.0803285397,0,0,0,0
731,-0.0009832165,0.0006160994,0.0000000000,-302.2914923827,190.6978752495,0,0,0,0
732,-0.0009811288,0.0006178868,0.0000000000,-301.6496268305,191.2511297944,0,0,0,0
733,-0.0009789219,0.0006195199,0.0000000000,-300.9711181900,191.7566212475,0,0,0,0
734,-0.0009766141,0.0006210128,0.0000000000,-300.2615849497,192.2186896108,0,0,0,0
735,-0.0009741703,0.0006222793,0.0000000000,-299.5102316020,192.6106908175,0,0,0,0
736,-0.0009716341,0.0006233426,0.0000000000,-298.7304823169,192.9398304538,0,0,0,0
737,-0.0009690352,0.0006242453,0.0000000000,-297.9314329952,193.2192217286,0,0,0,0
738,-0.0009663655,0.0006249267,0.0000000000,-297.1106318935,193.4301301328,0,0,0,0
739,-0.0009636324,0.0006252399,0.0000000000,-296.2703463244,193.5270723254,0,0,0,0
740,-0.0009608857,0.0006254708,0.0000000000,-295.4258503777,193.5985350695,0,0,0,0
741,-0.0005890047,0.0006128254,0.0000000000,-181.0904506920,189.6842545285,0,0,0,0
742,-0.0005920861,0.0006128261,0.0000000000,-182.0378190912,189.6844687271,0,0,0,0
743,-0.0005951674,0.0006128268,0.0000000000,-182.9851874905,189.6846829257,0,0,0,0
744,-0.0005982488,0.0006128274,0.0000000000,-183.9325558897,189.6848971243,0,0,0,0
745,-0.0006013301,0.0006128281,0.0000000000,-184.8799242890,189.6851113229,0,0,0,0
746,-0.0006044115,0.0006128288,0.0000000000,-185.8272926882,189.6853255215,0,0,0,0
747,-0.0006074929,0.0006128295,0.0000000000,-186.7746610874,189.6855397201,0,0,0,0
748,-0.0006105742,0.0006128302,0.0000000000,-187.7220294867,189.6857539188,0,0,0,0
749,-0.0006136556,0.0006128309,0.0000000000,-188.6693978859,189.6859681174,0,0,0,0
750,-0.0006167369,0.0006128316,0.0000000000,-189.6167662852,189.6861823160,0,0,0,0
751,-0.0006198183,0.0006128323,0.0000000000,-190.5641346844,189.6863965146,0,0,0,0
752,-0.0006228996,0.0006128329,0.0000000000,-191.5115030836,189.6866107132,0,0,0,0
753,-0.0006259810,0.0006128336,0.0000000000,-192.4588714829,189.6868249118,0,0,0,0
754,-0.0006290624,0.0006128343,0.0000000000,-193.4062398821,189.6870391105,0,0,0,0
755,-0.0006321437,0.0006128350,0.0000000000,-194.3536082814,189.6872533091,0,0,0,0
756,-0.0006352251,0.0006128357,0.0000000000,-195.3009766806,189.6874675077,0,0,0,0
757,-0.0006383064,0.0006128364,0.0000000000,-196.2483450798,189.6876817063,0,0,0,0
758,-0.0006413878,0.0006128371,0.0000000000,-197.1957134791,189.6878959049,0,0,0,0
759,-0.0006444691,0.0006128377,0.0000000000,-198.1430818783,189.6881101035,0,0,0,0
760,-0.0006475505,0.0006128384,0.0000000000,-199.0904502776,189.6883243021,0,0,0,0
761,-0.0005890047,0.0006128254,0.0000000000,-181.0904506920,189.6842545285,0,0,0,0
762,-0.0005920861,0.0006128261,0.0000000000,-182.0378190912,189.6844687271,0,0,0,0
763,-0.0005951674,0.0006128268,0.0000000000,-182.9851874905,189.6846829257,0,0,0,0
764,-0.0005982488,0.0006128274,0.0000000000,-183.9325558897,189.6848971243,0,0,0,0
765,-0.0006013301,0.0006128281,0.0000000000,-184.8799242890,189.6851113229,0,0,0,0
766,-0.0006044115,0.0006128288,0.0000000000,-185.8272926882,189.6853255215,0,0,0,0
767,-0.0006074929,0.0006128295,0.0000000000,-186.7746610874,189.6855397201,0,0,0,0
768,-0.0006105742,0.0006128302,0.0000000000,-187.7220294867,189.6857539188,0,0,0,0
769,-0.0006136556,0.0006128309,0.0000000000,-188.6693978859,189.6859681174,0,0,0,0
770,-0.0006167369,0.0006128316,0.0000000000,-189.6167662852,189.6861823160,0,0,0,0
771,-0.0006198183,0.0006128323,0.0000000000,-190.5641346844,189.6863965146,0,0,0,0
772,-0.0006228996,0.0006128329,0.0000000000,-191.5115030836,189.6866107132,0,0,0,0
773,-0.0006259810,0.0006128336,0.0000000000,-192.4588714829,189.6868249118,0,0,0,0
774,-0.0006290624,0.0006128343,0.0000000000,-193.4062398821,189.6870391105,0,0,0,0
775,-0.0006321437,0.0006128350,0.0000000000,-194.3536082814,189.6872533091,0,0,0,0
776,-0.0006352251,0.0006128357,0.0000000000,-195.3009766806,189.6874675077,0,0,0,0
777,-0.0006383064,0.0006128364,0.0000000000,-196.2483450798,189.6876817063,0,0,0,0
778,-0.0006413878,0.0006128371,0.0000000000,-197.1957134791,189.6878959049,0,0,0,0
779,-0.0006444691,0.0006128377,0.0000000000,-198.1430818783,189.6881101035,0,0,0,0
780,-0.0003433056,0.0000154842,0.0000000000,-105.5500088958,4.7927805175,0,0,0,0
781,-0.0003434324,0.0000129655,0.0000000000,-105.5890013141,4.0131701297,0,0,0,0
782,-0.0003436915,0.0000102818,0.0000000000,-105.6686797252,3.1825248781,0,0,0,0
783,-0.0003440952,0.0000076136,0.0000000000,-105.7928014154,2.3566366461,0,0,0,0
784,-0.0003447315,0.0000049899,0.0000000000,-105.9884092860,1.5445450299,0,0,0,0
785,-0.0003455192,0.0000024099,0.0000000000,-106.2306025008,0.7459544461,0,0,0,0
786,-0.0003464450,-0.0000001253,0.0000000000,-106.5152459064,-0.0387379364,0,0,0,0
787,-0.0003475524,-0.0000025897,0.0000000000,-106.8557227232,-0.8015162619,0,0,0,0
788,-0.0003488381,-0.0000049650,0.0000000000,-107.2509984268,-1.5367545645,0,0,0,0
789,-0.0003502490,-0.0000072682,0.0000000000,-107.6848025501,-2.2496325064,0,0,0,0
790,-0.0003517941,-0.0000094879,0.0000000000,-108.1598253792,-2.9366812155,0,0,0,0
791,-0.0003534684,-0.0000116127,0.0000000000,-108.6746114997,-3.5943739681,0,0,0,0
792,-0.0003552852,-0.0000136139,0.0000000000,-109.2331804792,-4.2137707582,0,0,0,0
793,-0.0003572159,-0.0000155094,0.0000000000,-109.8267939207,-4.8004754795,0,0,0,0
794,-0.0003593408,-0.0000171909,0.0000000000,-110.4801003867,-5.3209340623,0,0,0,0
795,-0.0003615868,-0.0000187014,0.0000000000,-111.1706219164,-5.7884978459,0,0,0,0
796,-0.0003639252,-0.0000200713,0.0000000000,-111.8895635402,-6.2124894516,0,0,0,0
797,-0.0003663959,-0.0000211935,0.0000000000,-112.6491899697,-6.5598425395,0,0,0,0
798,-0.0003689458,-0.0000221137,0.0000000000,-113.4331525173,-6.8446858676,0,0,0,0
799,-0.0003715515,-0.0000228698,0.0000000000,-114.2342838413,-7.0786883325,0,0,0,0
800,-0.0003742210,-0.0000233677,0.0000000000,-115.0550533466,-7.2328127232,0,0,0,0
801,-0.0003769234,-0.0000235856,0.0000000000,-115.8858912711,-7.3002728776,0,0,0,0
802,-0.0003796386,-0.0000236821,0.0000000000,-116.7206963898,-7.3301339355,0,0,0,0
803,-0.0003823539,-0.0000237786,0.0000000000,-117.5555015085,-7.3599949933,0,0,0,0
804,-0.0003433056,0.0000154842,0.0000000000,-105.5500088958,4.7927805175,0,0,0,0
805,-0.0003434324,0.0000129655,0.0000000000,-105.5890013141,4.0131701297,0,0,0,0
806,-0.0003436915,0.0000102818,0.0000000000,-105.6686797252,3.1825248781,0,0,0,0
807,-0.0003440952,0.0000076136,0.0000000000,-105.7928014154,2.3566366461,0,0,0,0
808,-0.0003447315,0.0000049899,0.0000000000,-105.9884092860,1.5445450299,0,0,0,0
809,-0.0003455192,0.0000024099,0.0000000000,-106.2306025008,0.7459544461,0,0,0,0
810,-0.0003464450,-0.0000001253,0.0000000000,-106.5152459064,-0.0387379364,0,0,0,0
811,-0.0003475524,-0.0000025897,0.0000000000,-106.8557227232,-0.8015162619,0,0,0,0
812,-0.0003488381,-0.0000049650,0.0000000000,-107.2509984268,-1.5367545645,0,0,0,0
813,-0.0003502490,-0.0000072682,0.0000000000,-107.6848025501,-2.2496325064,0,0,0,0
814,-0.0003517941,-0.0000094879,0.0000000000,-108.1598253792,-2.9366812155,0,0,0,0
815,-0.0003534684,-0.0000116127,0.0000000000,-108.6746114997,-3.5943739681,0,0,0,0
816,-0.0003552852,-0.0000136139,0.0000000000,-109.2331804792,-4.2137707582,0,0,0,0
817,-0.0003572159,-0.0000155094,0.0000000000,-109.8267939207,-4.8004754795,0,0,0,0
818,-0.0003593408,-0.0000171909,0.0000000000,-110.4801003867,-5.3209340623,0,0,0,0
819,-0.0003615868,-0.0000187014,0.0000000000,-111.1706219164,-5.7884978459,0,0,0,0
820,-0.0003639252,-0.0000200713,0.0000000000,-111.8895635402,-6.2124894516,0,0,0,0
821,-0.0003663959,-0.0000211935,0.0000000000,-112.6491899697,-6.5598425395,0,0,0,0
822,-0.0003689458,-0.0000221137,0.0000000000,-113.4331525173,-6.8446858676,0,0,0,0
823,-0.0003715515,-0.0000228698,0.0000000000,-114.2342838413,-7.0786883325,0,0,0,0
824,-0.0003742210,-0.0000233677,0.0000000000,-115.0550533466,-7.2328127232,0,0,0,0
825,-0.0003769234,-0.0000235856,0.0000000000,-115.8858912711,-7.3002728776,0,0,0,0
826,-0.0003796386,-0.0000236821,0.0000000000,-116.7206963898,-7.3301339355,0,0,0,0
827,-0.0006479391,0.0001352098,0.0000000000,-199.2101798560,41.8508472562,0,0,0,0
828,-0.0006511221,0.0001352100,0.0000000000,-200.1888005503,41.8509322460,0,0,0,0
829,-0.0006543051,0.0001352103,0.0000000000,-201.1674212446,41.8510172358,0,0,0,0
830,-0.0006574881,0.0001352106,0.0000000000,-202.1460419389,41.8511022255,0,0,0,0
831,-0.0006606712,0.0001352108,0.0000000000,-203.1246626332,41.8511872153,0,0,0,0
832,-0.0006638542,0.0001352111,0.0000000000,-204.1032833274,41.8512722051,0,0,0,0
833,-0.0006670372,0.0001352114,0.0000000000,-205.0819040217,41.8513571948,0,0,0,0
834,-0.0006702202,0.0001352116,0.0000000000,-206.0605247160,41.8514421846,0,0,0,0
835,-0.0006734032,0.0001352119,0.0000000000,-207.0391454103,41.8515271744,0,0,0,0
836,-0.0006765862,0.0001352122,0.0000000000,-208.0177661045,41.8516121641,0,0,0,0
837,-0.0006797692,0.0001352125,0.0000000000,-208.9963867988,41.8516971539,0,0,0,0
838,-0.0006829522,0.0001352127,0.0000000000,-209.9750074931,41.8517821437,0,0,0,0
839,-0.0006861352,0.0001352130,0.0000000000,-210.9536281874,41.8518671335,0,0,0,0
840,-0.0006893182,0.0001352133,0.0000000000,-211.9322488816,41.8519521232,0,0,0,0
841,-0.0006925012,0.0001352135,0.0000000000,-212.9108695759,41.8520371130,0,0,0,0
842,-0.0006956842,0.0001352138,0.0000000000,-213.8894902702,41.8521221028,0,0,0,0
843,-0.0006988672,0.0001352141,0.0000000000,-214.8681109645,41.8522070925,0,0,0,0
844,-0.0007020502,0.0001352143,0.0000000000,-215.8467316587,41.8522920823,0,0,0,0
845,-0.0007052332,0.0001352146,0.0000000000,-216.8253523530,41.8523770721,0,0,0,0
846,-0.0007084162,0.0001352149,0.0000000000,-217.8039730473,41.8524620618,0,0,0,0
847,-0.0007115992,0.0001352151,0.0000000000,-218.7825937416,41.8525470516,0,0,0,0
848,-0.0007147822,0.0001352154,0.0000000000,-219.7612144358,41.8526320414,0,0,0,0
849,-0.0007179652,0.0001352157,0.0000000000,-220.7398351301,41.8527170312,0,0,0,0
850,-0.0007211482,0.0001352160,0.0000000000,-221.7184558244,41.8528020209,0,0,0,0
851,-0.0007243312,0.0001352162,0.0000000000,-222.6970765187,41.8528870107,0,0,0,0
