PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
6408,-0.0002630578,0.0000063943,0.0000000000,-80.8776675471,1.9792209409,0,0,0,0
6409,-0.0002598091,0.0000063939,0.0000000000,-79.8788380112,1.9790910716,0,0,0,0
6410,-0.0002565603,0.0000063935,0.0000000000,-78.8800084753,1.9789612022,0,0,0,0
6411,-0.0002533116,0.0000063931,0.0000000000,-77.8811789394,1.9788313328,0,0,0,0
6412,-0.0002500629,0.0000063926,0.0000000000,-76.8823494035,1.9787014635,0,0,0,0
6413,-0.0002468141,0.0000063922,0.0000000000,-75.8835198676,1.9785715941,0,0,0,0
6414,-0.0002435654,0.0000063918,0.0000000000,-74.8846903317,1.9784417247,0,0,0,0
6415,-0.0002403167,0.0000063914,0.0000000000,-73.8858607959,1.9783118553,0,0,0,0
6416,-0.0002370679,0.0000063910,0.0000000000,-72.8870312600,1.9781819860,0,0,0,0
6417,-0.0002338192,0.0000063906,0.0000000000,-71.8882017241,1.9780521166,0,0,0,0
6418,-0.0002305705,0.0000063901,0.0000000000,-70.8893721882,1.9779222472,0,0,0,0
6419,-0.0002273217,0.0000063897,0.0000000000,-69.8905426523,1.9777923778,0,0,0,0
6420,-0.0002240730,0.0000063893,0.0000000000,-68.8917131164,1.9776625085,0,0,0,0
6421,-0.0002208243,0.0000063889,0.0000000000,-67.8928835805,1.9775326391,0,0,0,0
6422,-0.0002175755,0.0000063885,0.0000000000,-66.8940540446,1.9774027697,0,0,0,0
6423,-0.0002143268,0.0000063880,0.0000000000,-65.8952245087,1.9772729004,0,0,0,0
6424,-0.0002110781,0.0000063876,0.0000000000,-64.8963949729,1.9771430310,0,0,0,0
6425,-0.0002078293,0.0000063872,0.0000000000,-63.8975654370,1.9770131616,0,0,0,0
6426,-0.0002045806,0.0000063868,0.0000000000,-62.8987359011,1.9768832922,0,0,0,0
6427,-0.0002013319,0.0000063864,0.0000000000,-61.8999063652,1.9767534229,0,0,0,0
6428,-0.0001980831,0.0000063860,0.0000000000,-60.9010768293,1.9766235535,0,0,0,0
6429,-0.0001948344,0.0000063855,0.0000000000,-59.9022472934,1.9764936841,0,0,0,0
6430,-0.0001915857,0.0000063851,0.0000000000,-58.9034177575,1.9763638147,0,0,0,0
6431,-0.0001883369,0.0000063847,0.0000000000,-57.9045882216,1.9762339454,0,0,0,0
6432,-0.0001850882,0.0000063843,0.0000000000,-56.9057586857,1.9761040760,0,0,0,0
6433,-0.0001818395,0.0000063839,0.0000000000,-55.9069291499,1.9759742066,0,0,0,0
6434,-0.0001785907,0.0000063834,0.0000000000,-54.9080996140,1.9758443372,0,0,0,0
6435,-0.0001753420,0.0000063830,0.0000000000,-53.9092700781,1.9757144679,0,0,0,0
6436,-0.0001720933,0.0000063826,0.0000000000,-52.9104405422,1.9755845985,0,0,0,0
6437,-0.0001688446,0.0000063822,0.0000000000,-51.9116110063,1.9754547291,0,0,0,0
6438,-0.0001655958,0.0000063818,0.0000000000,-50.9127814704,1.9753248598,0,0,0,0
6439,-0.0001623471,0.0000063814,0.0000000000,-49.9139519345,1.9751949904,0,0,0,0
6440,-0.0001590984,0.0000063809,0.0000000000,-48.9151223986,1.9750651210,0,0,0,0
6441,-0.0001558496,0.0000063805,0.0000000000,-47.9162928627,1.9749352516,0,0,0,0
6442,-0.0001526009,0.0000063801,0.0000000000,-46.9174633269,1.9748053823,0,0,0,0
6443,-0.0001493522,0.0000063797,0.0000000000,-45.9186337910,1.9746755129,0,0,0,0
6444,-0.0001461034,0.0000063793,0.0000000000,-44.9198042551,1.9745456435,0,0,0,0
6445,-0.0001428547,0.0000063788,0.0000000000,-43.9209747192,1.9744157741,0,0,0,0
6446,-0.0001396060,0.0000063784,0.0000000000,-42.9221451833,1.9742859048,0,0,0,0
6447,-0.0001363572,0.0000063780,0.0000000000,-41.9233156474,1.9741560354,0,0,0,0
6448,-0.0001331085,0.0000063776,0.0000000000,-40.9244861115,1.9740261660,0,0,0,0
6449,-0.0001298598,0.0000063772,0.0000000000,-39.9256565756,1.9738962966,0,0,0,0
6450,-0.0001266110,0.0000063768,0.0000000000,-38.9268270397,1.9737664273,0,0,0,0
6451,-0.0001233623,0.0000063763,0.0000000000,-37.9279975039,1.9736365579,0,0,0,0
6452,-0.0001201136,0.0000063759,0.0000000000,-36.9291679680,1.9735066885,0,0,0,0
6453,-0.0001168648,0.0000063755,0.0000000000,-35.9303384321,1.9733768192,0,0,0,0
6454,-0.0001136161,0.0000063751,0.0000000000,-34.9315088962,1.9732469498,0,0,0,0
6455,-0.0001103674,0.0000063747,0.0000000000,-33.9326793603,1.9731170804,0,0,0,0
6456,-0.0001071186,0.0000063742,0.0000000000,-32.9338498244,1.9729872110,0,0,0,0
6457,-0.0001038699,0.0000063738,0.0000000000,-31.9350202885,1.9728573417,0,0,0,0
6458,-0.0001006212,0.0000063734,0.0000000000,-30.9361907526,1.9727274723,0,0,0,0
6459,-0.0000973724,0.0000063730,0.0000000000,-29.9373612167,1.9725976029,0,0,0,0
6460,-0.0000941237,0.0000063726,0.0000000000,-28.9385316809,1.9724677335,0,0,0,0
6461,-0.0000908750,0.0000063722,0.0000000000,-27.9397021450,1.9723378642,0,0,0,0
6462,-0.0000876262,0.0000063717,0.0000000000,-26.9408726091,1.9722079948,0,0,0,0
6463,-0.0000843775,0.0000063713,0.0000000000,-25.9420430732,1.9720781254,0,0,0,0
6464,-0.0000811288,0.0000063709,0.0000000000,-24.9432135373,1.9719482561,0,0,0,0
6465,-0.0000778800,0.0000063705,0.0000000000,-23.9443840014,1.9718183867,0,0,0,0
6466,-0.0000746313,0.0000063701,0.0000000000,-22.9455544655,1.9716885173,0,0,0,0
6467,-0.0000713826,0.0000063696,0.0000000000,-21.9467249296,1.9715586479,0,0,0,0
6468,-0.0000681339,0.0000063692,0.0000000000,-20.9478953937,1.9714287786,0,0,0,0
6469,-0.0000648851,0.0000063688,0.0000000000,-19.9490658579,1.9712989092,0,0,0,0
6470,-0.0000616364,0.0000063684,0.0000000000,-18.9502363220,1.9711690398,0,0,0,0
6471,-0.0000583877,0.0000063680,0.0000000000,-17.9514067861,1.9710391704,0,0,0,0
6472,-0.0000551389,0.0000063675,0.0000000000,-16.9525772502,1.9709093011,0,0,0,0
6473,-0.0000518902,0.0000063671,0.0000000000,-15.9537477143,1.9707794317,0,0,0,0
6474,-0.0000486415,0.0000063667,0.0000000000,-14.9549181784,1.9706495623,0,0,0,0
6475,-0.0000453927,0.0000063663,0.0000000000,-13.9560886425,1.9705196929,0,0,0,0
6476,-0.0000421440,0.0000063659,0.0000000000,-12.9572591066,1.9703898236,0,0,0,0
6477,-0.0000388953,0.0000063654,0.0000000000,-11.9584295707,1.9702599542,0,0,0,0
6478,-0.0000356465,0.0000063650,0.0000000000,-10.9596000349,1.9701300848,0,0,0,0
6479,-0.0000323978,0.0000063646,0.0000000000,-9.9607704990,1.9700002155,0,0,0,0
6480,-0.0010330073,0.0000064925,0.0000000000,-317.6002675528,2.0099999824,0,0,0,0
6481,-0.0010297586,0.0000064921,0.0000000000,-316.6014380169,2.0098701130,0,0,0,0
6482,-0.0010265099,0.0000064917,0.0000000000,-315.6026084810,2.0097402436,0,0,0,0
6483,-0.0010232611,0.0000064913,0.0000000000,-314.6037789451,2.0096103743,0,0,0,0
6484,-0.0010200124,0.0000064908,0.0000000000,-313.6049494092,2.0094805049,0,0,0,0
6485,-0.0010167637,0.0000064904,0.0000000000,-312.6061198733,2.0093506355,0,0,0,0
6486,-0.0010135149,0.0000064900,0.0000000000,-311.6072903374,2.0092207661,0,0,0,0
6487,-0.0010102662,0.0000064896,0.0000000000,-310.6084608015,2.0090908968,0,0,0,0
6488,-0.0010070175,0.0000064892,0.0000000000,-309.6096312657,2.0089610274,0,0,0,0
6489,-0.0010037687,0.0000064888,0.0000000000,-308.6108017298,2.0088311580,0,0,0,0
6490,-0.0010005200,0.0000064884,0.0000000000,-307.6119721939,2.0087012886,0,0,0,0
6491,-0.0009972713,0.0000064880,0.0000000000,-306.6131426580,2.0085714193,0,0,0,0
6492,-0.0009940225,0.0000064876,0.0000000000,-305.6143131221,2.0084415499,0,0,0,0
6493,-0.0009907738,0.0000064871,0.0000000000,-304.6154835862,2.0083116805,0,0,0,0
6494,-0.0009875251,0.0000064867,0.0000000000,-303.6166540503,2.0081818111,0,0,0,0
6495,-0.0009842763,0.0000064863,0.0000000000,-302.6178245144,2.0080519418,0,0,0,0
6496,-0.0009810276,0.0000064859,0.0000000000,-301.6189949785,2.0079220724,0,0,0,0
6497,-0.0009777789,0.0000064855,0.0000000000,-300.6201654427,2.0077922030,0,0,0,0
6498,-0.0009745301,0.0000064851,0.0000000000,-299.6213359068,2.0076623337,0,0,0,0
6499,-0.0009712814,0.0000064847,0.0000000000,-298.6225063709,2.0075324643,0,0,0,0
6500,-0.0009680327,0.0000064843,0.0000000000,-297.6236768350,2.0074025949,0,0,0,0
6501,-0.0009647840,0.0000064839,0.0000000000,-296.6248472991,2.0072727255,0,0,0,0
6502,-0.0009615352,0.0000064834,0.0000000000,-295.6260177632,2.0071428562,0,0,0,0
6503,-0.0009582865,0.0000064830,0.0000000000,-294.6271882273,2.0070129868,0,0,0,0
6504,-0.0009550378,0.0000064826,0.0000000000,-293.6283586914,2.0068831174,0,0,0,0
6505,-0.0009517890,0.0000064822,0.0000000000,-292.6295291555,2.0067532480,0,0,0,0
6506,-0.0009485403,0.0000064818,0.0000000000,-291.6306996197,2.0066233787,0,0,0,0
6507,-0.0009452916,0.0000064814,0.0000000000,-290.6318700838,2.0064935093,0,0,0,0
6508,-0.0009420428,0.0000064810,0.0000000000,-289.6330405479,2.0063636399,0,0,0,0
6509,-0.0009387941,0.0000064806,0.0000000000,-288.6342110120,2.0062337706,0,0,0,0
6510,-0.0009355454,0.0000064801,0.0000000000,-287.6353814761,2.0061039012,0,0,0,0
6511,-0.0009322966,0.0000064797,0.0000000000,-286.6365519402,2.0059740318,0,0,0,0
6512,-0.0009290479,0.0000064793,0.0000000000,-285.6377224043,2.0058441624,0,0,0,0
6513,-0.0009257992,0.0000064789,0.0000000000,-284.6388928684,2.0057142931,0,0,0,0
6514,-0.0009225504,0.0000064785,0.0000000000,-283.6400633325,2.0055844237,0,0,0,0
6515,-0.0009193017,0.0000064781,0.0000000000,-282.6412337967,2.0054545543,0,0,0,0
6516,-0.0009160530,0.0000064777,0.0000000000,-281.6424042608,2.0053246849,0,0,0,0
6517,-0.0009128042,0.0000064773,0.0000000000,-280.6435747249,2.0051948156,0,0,0,0
6518,-0.0009095555,0.0000064769,0.0000000000,-279.6447451890,2.0050649462,0,0,0,0
6519,-0.0009063068,0.0000064764,0.0000000000,-278.6459156531,2.0049350768,0,0,0,0
6520,-0.0009030580,0.0000064760,0.0000000000,-277.6470861172,2.0048052074,0,0,0,0
6521,-0.0008998093,0.0000064756,0.0000000000,-276.6482565813,2.0046753381,0,0,0,0
6522,-0.0008965606,0.0000064752,0.0000000000,-275.6494270454,2.0045454687,0,0,0,0
6523,-0.0008933118,0.0000064748,0.0000000000,-274.6505975095,2.0044155993,0,0,0,0
6524,-0.0008900631,0.0000064744,0.0000000000,-273.6517679737,2.0042857300,0,0,0,0
6525,-0.0008868144,0.0000064740,0.0000000000,-272.6529384378,2.0041558606,0,0,0,0
6526,-0.0008835656,0.0000064736,0.0000000000,-271.6541089019,2.0040259912,0,0,0,0
6527,-0.0008803169,0.0000064731,0.0000000000,-270.6552793660,2.0038961218,0,0,0,0
6528,-0.0008770682,0.0000064727,0.0000000000,-269.6564498301,2.0037662525,0,0,0,0
6529,-0.0008738194,0.0000064723,0.0000000000,-268.6576202942,2.0036363831,0,0,0,0
6530,-0.0008705707,0.0000064719,0.0000000000,-267.6587907583,2.0035065137,0,0,0,0
6531,-0.0008673220,0.0000064715,0.0000000000,-266.6599612224,2.0033766443,0,0,0,0
6532,-0.0008640733,0.0000064711,0.0000000000,-265.6611316865,2.0032467750,0,0,0,0
6533,-0.0008608245,0.0000064707,0.0000000000,-264.6623021507,2.0031169056,0,0,0,0
6534,-0.0008575758,0.0000064703,0.0000000000,-263.6634726148,2.0029870362,0,0,0,0
6535,-0.0008543271,0.0000064698,0.0000000000,-262.6646430789,2.0028571669,0,0,0,0
6536,-0.0008510783,0.0000064694,0.0000000000,-261.6658135430,2.0027272975,0,0,0,0
6537,-0.0008478296,0.0000064690,0.0000000000,-260.6669840071,2.0025974281,0,0,0,0
6538,-0.0008445809,0.0000064686,0.0000000000,-259.6681544712,2.0024675587,0,0,0,0
6539,-0.0008413321,0.0000064682,0.0000000000,-258.6693249353,2.0023376894,0,0,0,0
6540,-0.0008380834,0.0000064678,0.0000000000,-257.6704953994,2.0022078200,0,0,0,0
6541,-0.0008348347,0.0000064674,0.0000000000,-256.6716658635,2.0020779506,0,0,0,0
6542,-0.0008315859,0.0000064670,0.0000000000,-255.6728363277,2.0019480812,0,0,0,0
6543,-0.0008283372,0.0000064665,0.0000000000,-254.6740067918,2.0018182119,0,0,0,0
6544,-0.0008250885,0.0000064661,0.0000000000,-253.6751772559,2.0016883425,0,0,0,0
6545,-0.0008218397,0.0000064657,0.0000000000,-252.6763477200,2.0015584731,0,0,0,0
6546,-0.0008185910,0.0000064653,0.0000000000,-251.6775181841,2.0014286037,0,0,0,0
6547,-0.0008153423,0.0000064649,0.0000000000,-250.6786886482,2.0012987344,0,0,0,0
6548,-0.0008120935,0.0000064645,0.0000000000,-249.6798591123,2.0011688650,0,0,0,0
6549,-0.0008088448,0.0000064641,0.0000000000,-248.6810295764,2.0010389956,0,0,0,0
6550,-0.0008055961,0.0000064636,0.0000000000,-247.6822000405,2.0009091263,0,0,0,0
6551,-0.0008023473,0.0000064632,0.0000000000,-246.6833705047,2.0007792569,0,0,0,0
6552,-0.0007990986,0.0000064628,0.0000000000,-245.6845409688,2.0006493875,0,0,0,0
6553,-0.0007958499,0.0000064624,0.0000000000,-244.6857114329,2.0005195181,0,0,0,0
6554,-0.0007926011,0.0000064620,0.0000000000,-243.6868818970,2.0003896488,0,0,0,0
6555,-0.0007893524,0.0000064616,0.0000000000,-242.6880523611,2.0002597794,0,0,0,0
6556,-0.0007861037,0.0000064612,0.0000000000,-241.6892228252,2.0001299100,0,0,0,0
6557,-0.0007828549,0.0000064608,0.0000000000,-240.6903932893,2.0000000406,0,0,0,0
6558,-0.0007796062,0.0000064603,0.0000000000,-239.6915637534,1.9998701713,0,0,0,0
6559,-0.0007763575,0.0000064599,0.0000000000,-238.6927342175,1.9997403019,0,0,0,0
6560,-0.0007731087,0.0000064595,0.0000000000,-237.6939046817,1.9996104325,0,0,0,0
6561,-0.0007698600,0.0000064591,0.0000000000,-236.6950751458,1.9994805632,0,0,0,0
6562,-0.0007666113,0.0000064587,0.0000000000,-235.6962456099,1.9993506938,0,0,0,0
6563,-0.0007633626,0.0000064583,0.0000000000,-234.6974160740,1.9992208244,0,0,0,0
6564,-0.0007601138,0.0000064579,0.0000000000,-233.6985865381,1.9990909550,0,0,0,0
6565,-0.0007568651,0.0000064575,0.0000000000,-232.6997570022,1.9989610857,0,0,0,0
6566,-0.0007536164,0.0000064570,0.0000000000,-231.7009274663,1.9988312163,0,0,0,0
6567,-0.0007503676,0.0000064566,0.0000000000,-230.7020979304,1.9987013469,0,0,0,0
6568,-0.0007471189,0.0000064562,0.0000000000,-229.7032683945,1.9985714775,0,0,0,0
6569,-0.0007438702,0.0000064558,0.0000000000,-228.7044388587,1.9984416082,0,0,0,0
6570,-0.0007406214,0.0000064554,0.0000000000,-227.7056093228,1.9983117388,0,0,0,0
6571,-0.0007373727,0.0000064550,0.0000000000,-226.7067797869,1.9981818694,0,0,0,0
6572,-0.0007341240,0.0000064546,0.0000000000,-225.7079502510,1.9980520000,0,0,0,0
6573,-0.0007308752,0.0000064541,0.0000000000,-224.7091207151,1.9979221307,0,0,0,0
6574,-0.0007276265,0.0000064537,0.0000000000,-223.7102911792,1.9977922613,0,0,0,0
6575,-0.0007243778,0.0000064533,0.0000000000,-222.7114616433,1.9976623919,0,0,0,0
6576,-0.0007211290,0.0000064529,0.0000000000,-221.7126321074,1.9975325226,0,0,0,0
6577,-0.0007178803,0.0000064525,0.0000000000,-220.7138025715,1.9974026532,0,0,0,0
6578,-0.0007146316,0.0000064521,0.0000000000,-219.7149730356,1.9972727838,0,0,0,0
6579,-0.0007113828,0.0000064517,0.0000000000,-218.7161434998,1.9971429144,0,0,0,0
6580,-0.0007081341,0.0000064512,0.0000000000,-217.7173139639,1.9970130451,0,0,0,0
6581,-0.0007048854,0.0000064508,0.0000000000,-216.7184844280,1.9968831757,0,0,0,0
6582,-0.0007016366,0.0000064504,0.0000000000,-215.7196548921,1.9967533063,0,0,0,0
6583,-0.0006983879,0.0000064500,0.0000000000,-214.7208253562,1.9966234369,0,0,0,0
6584,-0.0006951392,0.0000064496,0.0000000000,-213.7219958203,1.9964935676,0,0,0,0
6585,-0.0006918904,0.0000064492,0.0000000000,-212.7231662844,1.9963636982,0,0,0,0
6586,-0.0006886417,0.0000064488,0.0000000000,-211.7243367485,1.9962338288,0,0,0,0
6587,-0.0006853930,0.0000064484,0.0000000000,-210.7255072126,1.9961039595,0,0,0,0
6588,-0.0006821442,0.0000064479,0.0000000000,-209.7266776768,1.9959740901,0,0,0,0
6589,-0.0006788955,0.0000064475,0.0000000000,-208.7278481409,1.9958442207,0,0,0,0
6590,-0.0006756468,0.0000064471,0.0000000000,-207.7290186050,1.9957143513,0,0,0,0
6591,-0.0006723980,0.0000064467,0.0000000000,-206.7301890691,1.9955844820,0,0,0,0
6592,-0.0006691493,0.0000064463,0.0000000000,-205.7313595332,1.9954546126,0,0,0,0
6593,-0.0006659006,0.0000064459,0.0000000000,-204.7325299973,1.9953247432,0,0,0,0
6594,-0.0006626519,0.0000064455,0.0000000000,-203.7337004614,1.9951948738,0,0,0,0
6595,-0.0006594031,0.0000064450,0.0000000000,-202.7348709255,1.9950650045,0,0,0,0
6596,-0.0006561544,0.0000064446,0.0000000000,-201.7360413896,1.9949351351,0,0,0,0
6597,-0.0006529057,0.0000064442,0.0000000000,-200.7372118538,1.9948052657,0,0,0,0
6598,-0.0006496569,0.0000064438,0.0000000000,-199.7383823179,1.9946753963,0,0,0,0
6599,-0.0006464082,0.0000064434,0.0000000000,-198.7395527820,1.9945455270,0,0,0,0
6600,-0.0006431595,0.0000064430,0.0000000000,-197.7407232461,1.9944156576,0,0,0,0
6601,-0.0006399107,0.0000064426,0.0000000000,-196.7418937102,1.9942857882,0,0,0,0
6602,-0.0006366620,0.0000064421,0.0000000000,-195.7430641743,1.9941559189,0,0,0,0
6603,-0.0006334133,0.0000064417,0.0000000000,-194.7442346384,1.9940260495,0,0,0,0
6604,-0.0006301645,0.0000064413,0.0000000000,-193.7454051025,1.9938961801,0,0,0,0
6605,-0.0006269158,0.0000064409,0.0000000000,-192.7465755666,1.9937663107,0,0,0,0
6606,-0.0006236671,0.0000064405,0.0000000000,-191.7477460308,1.9936364414,0,0,0,0
6607,-0.0006204183,0.0000064401,0.0000000000,-190.7489164949,1.9935065720,0,0,0,0
6608,-0.0006171696,0.0000064397,0.0000000000,-189.7500869590,1.9933767026,0,0,0,0
6609,-0.0006139209,0.0000064392,0.0000000000,-188.7512574231,1.9932468332,0,0,0,0
6610,-0.0006106721,0.0000064388,0.0000000000,-187.7524278872,1.9931169639,0,0,0,0
6611,-0.0006074234,0.0000064384,0.0000000000,-186.7535983513,1.9929870945,0,0,0,0
6612,-0.0006041747,0.0000064380,0.0000000000,-185.7547688154,1.9928572251,0,0,0,0
6613,-0.0006009259,0.0000064376,0.0000000000,-184.7559392795,1.9927273557,0,0,0,0
6614,-0.0005976772,0.0000064372,0.0000000000,-183.7571097436,1.9925974864,0,0,0,0
6615,-0.0005944285,0.0000064367,0.0000000000,-182.7582802078,1.9924676170,0,0,0,0
6616,-0.0005911797,0.0000064363,0.0000000000,-181.7594506719,1.9923377476,0,0,0,0
6617,-0.0005879310,0.0000064359,0.0000000000,-180.7606211360,1.9922078783,0,0,0,0
6618,-0.0005846823,0.0000064355,0.0000000000,-179.7617916001,1.9920780089,0,0,0,0
6619,-0.0005814335,0.0000064351,0.0000000000,-178.7629620642,1.9919481395,0,0,0,0
6620,-0.0005781848,0.0000064347,0.0000000000,-177.7641325283,1.9918182701,0,0,0,0
6621,-0.0005749361,0.0000064343,0.0000000000,-176.7653029924,1.9916884008,0,0,0,0
6622,-0.0005716874,0.0000064338,0.0000000000,-175.7664734565,1.9915585314,0,0,0,0
6623,-0.0005684386,0.0000064334,0.0000000000,-174.7676439206,1.9914286620,0,0,0,0
6624,-0.0005651899,0.0000064330,0.0000000000,-173.7688143848,1.9912987926,0,0,0,0
6625,-0.0005619412,0.0000064326,0.0000000000,-172.7699848489,1.9911689233,0,0,0,0
6626,-0.0005586924,0.0000064322,0.0000000000,-171.7711553130,1.9910390539,0,0,0,0
6627,-0.0005554437,0.0000064318,0.0000000000,-170.7723257771,1.9909091845,0,0,0,0
6628,-0.0005521950,0.0000064314,0.0000000000,-169.7734962412,1.9907793152,0,0,0,0
6629,-0.0005489462,0.0000064309,0.0000000000,-168.7746667053,1.9906494458,0,0,0,0
6630,-0.0005456975,0.0000064305,0.0000000000,-167.7758371694,1.9905195764,0,0,0,0
6631,-0.0005424488,0.0000064301,0.0000000000,-166.7770076335,1.9903897070,0,0,0,0
6632,-0.0005392000,0.0000064297,0.0000000000,-165.7781780976,1.9902598377,0,0,0,0
6633,-0.0005359513,0.0000064293,0.0000000000,-164.7793485618,1.9901299683,0,0,0,0
6634,-0.0005327026,0.0000064289,0.0000000000,-163.7805190259,1.9900000989,0,0,0,0
6635,-0.0005294538,0.0000064285,0.0000000000,-162.7816894900,1.9898702295,0,0,0,0
6636,-0.0005262051,0.0000064280,0.0000000000,-161.7828599541,1.9897403602,0,0,0,0
6637,-0.0005229564,0.0000064276,0.0000000000,-160.7840304182,1.9896104908,0,0,0,0
6638,-0.0005197076,0.0000064272,0.0000000000,-159.7852008823,1.9894806214,0,0,0,0
6639,-0.0005164589,0.0000064268,0.0000000000,-158.7863713464,1.9893507520,0,0,0,0
6640,-0.0005132102,0.0000064264,0.0000000000,-157.7875418105,1.9892208827,0,0,0,0
6641,-0.0005099614,0.0000064260,0.0000000000,-156.7887122746,1.9890910133,0,0,0,0
6642,-0.0005067127,0.0000064255,0.0000000000,-155.7898827388,1.9889611439,0,0,0,0
6643,-0.0005034640,0.0000064251,0.0000000000,-154.7910532029,1.9888312746,0,0,0,0
6644,-0.0005002152,0.0000064247,0.0000000000,-153.7922236670,1.9887014052,0,0,0,0
6645,-0.0004969665,0.0000064243,0.0000000000,-152.7933941311,1.9885715358,0,0,0,0
6646,-0.0004937178,0.0000064239,0.0000000000,-151.7945645952,1.9884416664,0,0,0,0
6647,-0.0004904690,0.0000064235,0.0000000000,-150.7957350593,1.9883117971,0,0,0,0
6648,-0.0004872203,0.0000064230,0.0000000000,-149.7969055234,1.9881819277,0,0,0,0
6649,-0.0004839716,0.0000064226,0.0000000000,-148.7980759875,1.9880520583,0,0,0,0
6650,-0.0004807228,0.0000064222,0.0000000000,-147.7992464516,1.9879221889,0,0,0,0
6651,-0.0004774741,0.0000064218,0.0000000000,-146.8004169158,1.9877923196,0,0,0,0
6652,-0.0004742254,0.0000064214,0.0000000000,-145.8015873799,1.9876624502,0,0,0,0
6653,-0.0004709767,0.0000064210,0.0000000000,-144.8027578440,1.9875325808,0,0,0,0
6654,-0.0004677279,0.0000064206,0.0000000000,-143.8039283081,1.9874027115,0,0,0,0
6655,-0.0004644792,0.0000064201,0.0000000000,-142.8050987722,1.9872728421,0,0,0,0
6656,-0.0004612305,0.0000064197,0.0000000000,-141.8062692363,1.9871429727,0,0,0,0
6657,-0.0004579817,0.0000064193,0.0000000000,-140.8074397004,1.9870131033,0,0,0,0
6658,-0.0004547330,0.0000064189,0.0000000000,-139.8086101645,1.9868832340,0,0,0,0
6659,-0.0004514843,0.0000064185,0.0000000000,-138.8097806286,1.9867533646,0,0,0,0
6660,-0.0004482355,0.0000064181,0.0000000000,-137.8109510928,1.9866234952,0,0,0,0
6661,-0.0004449868,0.0000064176,0.0000000000,-136.8121215569,1.9864936258,0,0,0,0
6662,-0.0004417381,0.0000064172,0.0000000000,-135.8132920210,1.9863637565,0,0,0,0
6663,-0.0004384893,0.0000064168,0.0000000000,-134.8144624851,1.9862338871,0,0,0,0
6664,-0.0004352406,0.0000064164,0.0000000000,-133.8156329492,1.9861040177,0,0,0,0
6665,-0.0004319919,0.0000064160,0.0000000000,-132.8168034133,1.9859741483,0,0,0,0
6666,-0.0004287431,0.0000064156,0.0000000000,-131.8179738774,1.9858442790,0,0,0,0
6667,-0.0004254944,0.0000064151,0.0000000000,-130.8191443415,1.9857144096,0,0,0,0
6668,-0.0004222457,0.0000064147,0.0000000000,-129.8203148056,1.9855845402,0,0,0,0
6669,-0.0004189969,0.0000064143,0.0000000000,-128.8214852698,1.9854546709,0,0,0,0
6670,-0.0004157482,0.0000064139,0.0000000000,-127.8226557339,1.9853248015,0,0,0,0
6671,-0.0004124995,0.0000064135,0.0000000000,-126.8238261980,1.9851949321,0,0,0,0
6672,-0.0004092507,0.0000064131,0.0000000000,-125.8249966621,1.9850650627,0,0,0,0
6673,-0.0004060020,0.0000064127,0.0000000000,-124.8261671262,1.9849351934,0,0,0,0
6674,-0.0004027533,0.0000064122,0.0000000000,-123.8273375903,1.9848053240,0,0,0,0
6675,-0.0003995045,0.0000064118,0.0000000000,-122.8285080544,1.9846754546,0,0,0,0
6676,-0.0003962558,0.0000064114,0.0000000000,-121.8296785185,1.9845455852,0,0,0,0
6677,-0.0003930071,0.0000064110,0.0000000000,-120.8308489826,1.9844157159,0,0,0,0
6678,-0.0003897583,0.0000064106,0.0000000000,-119.8320194468,1.9842858465,0,0,0,0
6679,-0.0003865096,0.0000064102,0.0000000000,-118.8331899109,1.9841559771,0,0,0,0
6680,-0.0003832609,0.0000064097,0.0000000000,-117.8343603750,1.9840261078,0,0,0,0
6681,-0.0003800121,0.0000064093,0.0000000000,-116.8355308391,1.9838962384,0,0,0,0
6682,-0.0003767634,0.0000064089,0.0000000000,-115.8367013032,1.9837663690,0,0,0,0
6683,-0.0003735147,0.0000064085,0.0000000000,-114.8378717673,1.9836364996,0,0,0,0
6684,-0.0003702660,0.0000064081,0.0000000000,-113.8390422314,1.9835066303,0,0,0,0
6685,-0.0003670172,0.0000064077,0.0000000000,-112.8402126955,1.9833767609,0,0,0,0
6686,-0.0003637685,0.0000064072,0.0000000000,-111.8413831596,1.9832468915,0,0,0,0
6687,-0.0003605198,0.0000064068,0.0000000000,-110.8425536237,1.9831170221,0,0,0,0
6688,-0.0003572710,0.0000064064,0.0000000000,-109.8437240879,1.9829871528,0,0,0,0
6689,-0.0003540223,0.0000064060,0.0000000000,-108.8448945520,1.9828572834,0,0,0,0
6690,-0.0003507736,0.0000064056,0.0000000000,-107.8460650161,1.9827274140,0,0,0,0
6691,-0.0003475248,0.0000064052,0.0000000000,-106.8472354802,1.9825975446,0,0,0,0
6692,-0.0003442761,0.0000064047,0.0000000000,-105.8484059443,1.9824676753,0,0,0,0
6693,-0.0003410274,0.0000064043,0.0000000000,-104.8495764084,1.9823378059,0,0,0,0
6694,-0.0003377786,0.0000064039,0.0000000000,-103.8507468725,1.9822079365,0,0,0,0
6695,-0.0003345299,0.0000064035,0.0000000000,-102.8519173366,1.9820780672,0,0,0,0
6696,-0.0003312812,0.0000064031,0.0000000000,-101.8530878007,1.9819481978,0,0,0,0
6697,-0.0003280324,0.0000064027,0.0000000000,-100.8542582649,1.9818183284,0,0,0,0
